customerID,tenure,Contract,MonthlyCharges,PaymentMethod,TechSupport,InternetService,RiskScore,RiskCategory
7909-FIOIY,19,Month-to-month,24.85,Mailed check,No,DSL,8,High Risk
0708-LGSMF,13,Month-to-month,65.85,Electronic check,No,DSL,8,High Risk
7820-ZYGNY,63,One year,90.45,Credit card (automatic),No,Fiber optic,8,High Risk
4908-XAXAY,49,One year,89.85,Bank transfer (automatic),No,Fiber optic,8,High Risk
5133-VRSAB,8,Month-to-month,29.35,Mailed check,No,DSL,8,High Risk
7537-CBQUZ,63,Month-to-month,109.4,Bank transfer (automatic),No,Fiber optic,8,High Risk
0282-NVSJS,12,Month-to-month,29.3,Mailed check,Yes,DSL,8,High Risk
7883-ROJOC,19,Month-to-month,44.9,Mailed check,No,DSL,8,High Risk
3055-OYMSE,53,Month-to-month,73.8,Credit card (automatic),No,Fiber optic,8,High Risk
1110-KYLGQ,63,Month-to-month,108.25,Credit card (automatic),No,Fiber optic,8,High Risk
8417-GSODA,28,One year,92.2,Bank transfer (automatic),No,Fiber optic,8,High Risk
0956-ACVZC,54,One year,94.1,Credit card (automatic),No,Fiber optic,8,High Risk
5671-UUNXD,50,One year,100.65,Electronic check,Yes,Fiber optic,8,High Risk
8757-TFHHJ,1,Month-to-month,49.8,Credit card (automatic),No,DSL,8,High Risk
6741-EGCBI,30,Month-to-month,90.5,Credit card (automatic),No,Fiber optic,8,High Risk
2971-SGAFL,13,Month-to-month,78.75,Electronic check,No,DSL,8,High Risk
5575-TPIZQ,46,Month-to-month,89.15,Credit card (automatic),No,Fiber optic,8,High Risk
7693-QPEFS,52,Month-to-month,72.95,Bank transfer (automatic),No,Fiber optic,8,High Risk
0516-UXRMT,62,One year,92.05,Electronic check,No,Fiber optic,8,High Risk
9978-HYCIN,47,One year,84.95,Bank transfer (automatic),No,Fiber optic,8,High Risk
5445-GLVOT,22,Month-to-month,49.8,Electronic check,No,DSL,8,High Risk
3014-WJKSM,29,Month-to-month,75.3,Credit card (automatic),No,Fiber optic,8,High Risk
0239-OXEXL,46,Month-to-month,84.25,Mailed check,No,Fiber optic,8,High Risk
4819-HJPIW,18,Month-to-month,25.15,Mailed check,No,DSL,8,High Risk
4673-KKSLS,31,Month-to-month,87.6,Electronic check,Yes,Fiber optic,8,High Risk
7629-WIXZF,7,One year,59.1,Electronic check,No,DSL,8,High Risk
2049-BAFNW,1,Month-to-month,35.9,Mailed check,Yes,DSL,8,High Risk
6888-SBYAI,1,Month-to-month,50.7,Mailed check,No,DSL,8,High Risk
5816-QVHRX,37,Month-to-month,100.3,Credit card (automatic),Yes,Fiber optic,8,High Risk
1480-IVEVR,35,One year,81.6,Bank transfer (automatic),No,Fiber optic,8,High Risk
1135-HIORI,64,One year,111.45,Electronic check,Yes,Fiber optic,8,High Risk
3807-XHCJH,1,Month-to-month,20.0,Electronic check,No internet service,No,8,High Risk
8329-GWVPJ,50,Month-to-month,69.75,Bank transfer (automatic),No,Fiber optic,8,High Risk
9822-WMWVG,41,Month-to-month,106.5,Electronic check,Yes,Fiber optic,8,High Risk
3845-JHAMY,16,Month-to-month,35.5,Credit card (automatic),No,DSL,8,High Risk
4026-SKKHW,3,Month-to-month,50.25,Mailed check,Yes,DSL,8,High Risk
1346-PJWTK,61,Month-to-month,94.15,Credit card (automatic),Yes,Fiber optic,8,High Risk
5088-QZLRL,1,Month-to-month,20.65,Electronic check,No internet service,No,8,High Risk
1174-FGIFN,28,One year,90.45,Electronic check,Yes,Fiber optic,8,High Risk
1707-HABPF,46,One year,91.3,Bank transfer (automatic),No,Fiber optic,8,High Risk
7147-AYBAA,37,Month-to-month,70.35,Mailed check,No,Fiber optic,8,High Risk
0512-FLFDW,60,One year,100.5,Credit card (automatic),No,Fiber optic,8,High Risk
6847-KJLTS,58,Month-to-month,100.4,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
7285-KLOTR,12,One year,78.85,Electronic check,No,DSL,8,High Risk
2458-EOMRE,11,Month-to-month,64.05,Bank transfer (automatic),No,DSL,8,High Risk
0929-HYQEW,3,Month-to-month,50.15,Mailed check,No,DSL,8,High Risk
2858-EIMXH,53,One year,95.85,Credit card (automatic),No,Fiber optic,8,High Risk
2087-QAREY,22,Month-to-month,54.7,Mailed check,No,DSL,8,High Risk
4423-JWZJN,64,One year,90.25,Credit card (automatic),No,Fiber optic,8,High Risk
1548-ARAGG,4,Month-to-month,58.5,Mailed check,Yes,DSL,8,High Risk
9644-KVCNC,66,One year,92.15,Bank transfer (automatic),No,Fiber optic,8,High Risk
5985-BEHZK,72,One year,105.0,Credit card (automatic),No,Fiber optic,8,High Risk
4194-WHFCB,59,Month-to-month,96.65,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
3537-HPKQT,55,Month-to-month,77.75,Credit card (automatic),No,Fiber optic,8,High Risk
6559-RAKOZ,49,One year,97.95,Electronic check,Yes,Fiber optic,8,High Risk
9496-IVVRP,11,Month-to-month,51.0,Bank transfer (automatic),No,DSL,8,High Risk
6891-JPYFF,48,Month-to-month,105.25,Credit card (automatic),No,Fiber optic,8,High Risk
6538-POCHL,33,Month-to-month,79.0,Credit card (automatic),No,Fiber optic,8,High Risk
8885-QSQBX,1,Month-to-month,49.55,Bank transfer (automatic),No,DSL,8,High Risk
7722-CVFXN,54,One year,105.2,Electronic check,Yes,Fiber optic,8,High Risk
7794-JASDG,1,Month-to-month,50.75,Mailed check,No,DSL,8,High Risk
6921-OZMFH,5,Month-to-month,55.7,Mailed check,Yes,DSL,8,High Risk
2676-OXPPQ,6,Month-to-month,55.7,Bank transfer (automatic),No,DSL,8,High Risk
4987-GQWPO,17,Month-to-month,25.1,Credit card (automatic),No,DSL,8,High Risk
4646-QZXTF,7,Month-to-month,81.25,Bank transfer (automatic),Yes,DSL,8,High Risk
1816-FLZDK,1,Month-to-month,29.15,Mailed check,Yes,DSL,8,High Risk
0623-GDISB,1,Month-to-month,48.45,Bank transfer (automatic),No,DSL,8,High Risk
2043-WVTQJ,1,Month-to-month,55.7,Mailed check,No,DSL,8,High Risk
9137-NOQKA,2,Month-to-month,19.2,Electronic check,No internet service,No,8,High Risk
5843-TTHGI,18,Month-to-month,50.0,Mailed check,No,DSL,8,High Risk
5002-GCQFH,49,Month-to-month,93.85,Bank transfer (automatic),No,Fiber optic,8,High Risk
6656-JWRQX,1,Month-to-month,30.55,Mailed check,Yes,DSL,8,High Risk
5898-IGSLP,31,Month-to-month,89.3,Electronic check,Yes,Fiber optic,8,High Risk
8679-LZBMD,44,One year,90.65,Bank transfer (automatic),No,Fiber optic,8,High Risk
9761-XUJWD,5,Month-to-month,65.6,Bank transfer (automatic),Yes,DSL,8,High Risk
0048-LUMLS,37,One year,91.2,Credit card (automatic),No,Fiber optic,8,High Risk
6257-RJOHI,4,Month-to-month,50.8,Mailed check,Yes,DSL,8,High Risk
1142-IHLOO,51,One year,87.55,Credit card (automatic),No,Fiber optic,8,High Risk
5945-AZYHT,71,One year,109.6,Electronic check,No,Fiber optic,8,High Risk
3873-NFTGI,14,Month-to-month,55.5,Credit card (automatic),No,DSL,8,High Risk
1573-LGXBA,57,One year,97.55,Credit card (automatic),No,Fiber optic,8,High Risk
7905-TVXTA,5,Month-to-month,64.35,Electronic check,Yes,DSL,8,High Risk
7319-VENRZ,7,Month-to-month,64.3,Bank transfer (automatic),Yes,DSL,8,High Risk
9738-QLWTP,39,One year,81.9,Electronic check,Yes,Fiber optic,8,High Risk
0295-QVKPB,5,Month-to-month,63.95,Credit card (automatic),Yes,DSL,8,High Risk
8198-RKSZG,14,Month-to-month,80.45,Credit card (automatic),Yes,DSL,8,High Risk
4976-LNFVV,19,Month-to-month,34.3,Credit card (automatic),No,DSL,8,High Risk
0730-KOAVE,30,Month-to-month,94.3,Credit card (automatic),No,Fiber optic,8,High Risk
2267-FPIMA,50,Month-to-month,94.4,Credit card (automatic),No,Fiber optic,8,High Risk
9489-UTFKA,8,Month-to-month,60.9,Bank transfer (automatic),No,DSL,8,High Risk
7989-VCQOH,18,Month-to-month,83.25,Electronic check,Yes,DSL,8,High Risk
4396-KLSEH,4,Month-to-month,19.85,Electronic check,No internet service,No,8,High Risk
2826-DXLQO,7,Month-to-month,29.8,Bank transfer (automatic),No,DSL,8,High Risk
6469-QJKZW,4,Month-to-month,20.15,Electronic check,No internet service,No,8,High Risk
4993-JCRGJ,26,Month-to-month,84.3,Mailed check,Yes,Fiber optic,8,High Risk
1217-VASWC,43,One year,100.55,Bank transfer (automatic),No,Fiber optic,8,High Risk
8868-GAGIO,45,Month-to-month,84.55,Mailed check,No,Fiber optic,8,High Risk
9103-CXVOK,1,Month-to-month,19.75,Electronic check,No internet service,No,8,High Risk
6353-BRMMA,54,Month-to-month,104.1,Bank transfer (automatic),No,Fiber optic,8,High Risk
1074-AMIOH,53,Month-to-month,108.25,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
3948-FVVRP,9,Month-to-month,54.8,Mailed check,Yes,DSL,8,High Risk
3312-ZWLGF,29,Month-to-month,79.3,Electronic check,Yes,Fiber optic,8,High Risk
2842-BCQGE,43,Month-to-month,75.35,Credit card (automatic),No,Fiber optic,8,High Risk
6473-ULUHT,16,Month-to-month,84.9,Electronic check,Yes,DSL,8,High Risk
2325-WINES,32,One year,104.05,Credit card (automatic),No,Fiber optic,8,High Risk
7824-PANSQ,58,Month-to-month,80.65,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
2828-SLQPF,19,Month-to-month,45.0,Bank transfer (automatic),No,DSL,8,High Risk
8735-IJJEG,14,Month-to-month,50.2,Credit card (automatic),No,DSL,8,High Risk
2378-HTWFW,35,Month-to-month,91.0,Credit card (automatic),No,Fiber optic,8,High Risk
8930-XOTDP,18,Month-to-month,55.95,Mailed check,No,DSL,8,High Risk
4827-USJHP,20,Month-to-month,51.8,Mailed check,No,DSL,8,High Risk
8992-VONJD,13,Month-to-month,56.0,Electronic check,No,DSL,8,High Risk
7009-LGECI,4,Month-to-month,50.55,Bank transfer (automatic),No,DSL,8,High Risk
8123-QBNAZ,36,Month-to-month,104.5,Credit card (automatic),No,Fiber optic,8,High Risk
7966-YOTQW,10,Month-to-month,54.5,Credit card (automatic),No,DSL,8,High Risk
7964-ZRKKG,67,One year,88.4,Bank transfer (automatic),No,Fiber optic,8,High Risk
6897-UUBNU,29,Month-to-month,89.65,Mailed check,Yes,Fiber optic,8,High Risk
6497-TILVL,7,Month-to-month,50.7,Mailed check,No,DSL,8,High Risk
4377-VDHYI,32,One year,90.8,Electronic check,No,Fiber optic,8,High Risk
5060-TQUQN,30,Month-to-month,83.55,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
1091-SOZGA,56,One year,99.8,Credit card (automatic),No,Fiber optic,8,High Risk
3452-SRFEG,49,Month-to-month,74.6,Bank transfer (automatic),No,Fiber optic,8,High Risk
9445-ZUEQE,27,Month-to-month,85.2,Credit card (automatic),Yes,Fiber optic,8,High Risk
8597-CWYHH,43,One year,94.35,Mailed check,No,Fiber optic,8,High Risk
2133-TSRRM,34,Month-to-month,105.35,Bank transfer (automatic),No,Fiber optic,8,High Risk
6728-DKUCO,72,One year,104.15,Electronic check,No,Fiber optic,8,High Risk
5897-ZYEKH,67,One year,105.6,Electronic check,No,Fiber optic,8,High Risk
3865-QBWSJ,38,Month-to-month,80.45,Mailed check,No,Fiber optic,8,High Risk
8725-JEDFD,27,Month-to-month,69.05,Mailed check,No,Fiber optic,8,High Risk
0689-DSXGL,52,Month-to-month,85.8,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
0516-OOHAR,28,One year,100.35,Bank transfer (automatic),No,Fiber optic,8,High Risk
6898-MDLZW,12,Month-to-month,53.75,Mailed check,Yes,DSL,8,High Risk
8645-KWHJO,14,Month-to-month,55.0,Electronic check,Yes,DSL,8,High Risk
3733-ZEECP,22,Month-to-month,51.1,Electronic check,Yes,DSL,8,High Risk
7103-IPXPJ,50,One year,99.4,Electronic check,Yes,Fiber optic,8,High Risk
4075-JFPGR,51,One year,93.5,Electronic check,No,Fiber optic,8,High Risk
0959-WHOKV,42,One year,99.0,Electronic check,No,Fiber optic,8,High Risk
7075-BNDVQ,4,Month-to-month,35.0,Mailed check,No,DSL,8,High Risk
3043-TYBNO,3,Month-to-month,60.65,Mailed check,Yes,DSL,8,High Risk
4811-JBUVU,30,Month-to-month,89.9,Credit card (automatic),Yes,Fiber optic,8,High Risk
9142-KZXOP,44,Month-to-month,68.85,Credit card (automatic),No,Fiber optic,8,High Risk
2740-JFBOK,10,Month-to-month,24.0,Electronic check,No internet service,No,8,High Risk
0330-BGYZE,60,One year,102.5,Bank transfer (automatic),No,Fiber optic,8,High Risk
3640-JQGJG,13,Month-to-month,44.8,Bank transfer (automatic),No,DSL,8,High Risk
4177-JPDFU,12,Month-to-month,34.0,Mailed check,Yes,DSL,8,High Risk
5569-IDSEY,71,One year,105.7,Bank transfer (automatic),No,Fiber optic,8,High Risk
3679-XASPY,1,Month-to-month,19.45,Electronic check,No internet service,No,8,High Risk
7921-LMDFQ,51,One year,94.0,Bank transfer (automatic),No,Fiber optic,8,High Risk
8627-ZYGSZ,47,One year,78.9,Electronic check,No,Fiber optic,8,High Risk
5924-IFQTT,13,Month-to-month,72.8,Electronic check,Yes,DSL,8,High Risk
5067-XJQFU,66,One year,108.45,Electronic check,Yes,Fiber optic,8,High Risk
8564-LDKFL,40,One year,106.0,Bank transfer (automatic),No,Fiber optic,8,High Risk
8865-TNMNX,10,One year,49.55,Mailed check,No,DSL,8,High Risk
6572-ADKRS,46,Month-to-month,74.8,Credit card (automatic),No,Fiber optic,8,High Risk
3629-WEAAM,8,Month-to-month,64.1,Mailed check,Yes,DSL,8,High Risk
9837-FWLCH,12,Month-to-month,19.2,Electronic check,No internet service,No,8,High Risk
5129-JLPIS,25,Month-to-month,105.5,Electronic check,Yes,Fiber optic,8,High Risk
8091-TTVAX,58,One year,100.35,Credit card (automatic),No,Fiber optic,8,High Risk
7398-LXGYX,44,Month-to-month,84.8,Credit card (automatic),No,Fiber optic,8,High Risk
6029-CSMJE,17,Month-to-month,25.65,Mailed check,No,DSL,8,High Risk
6713-OKOMC,10,Month-to-month,29.75,Mailed check,No,DSL,8,High Risk
9767-FFLEM,38,Month-to-month,69.5,Credit card (automatic),No,Fiber optic,8,High Risk
7750-EYXWZ,12,One year,60.65,Electronic check,Yes,DSL,8,High Risk
2234-XADUH,72,One year,103.2,Credit card (automatic),No,Fiber optic,8,High Risk
0218-QNVAS,71,One year,100.55,Bank transfer (automatic),No,Fiber optic,8,High Risk
5981-ZVXOT,35,One year,108.35,Electronic check,No,Fiber optic,8,High Risk
0867-LDTTC,5,Month-to-month,75.15,Bank transfer (automatic),Yes,DSL,8,High Risk
7080-TNUWP,70,One year,95.0,Bank transfer (automatic),No,Fiber optic,8,High Risk
9108-EJFJP,1,Month-to-month,53.55,Mailed check,No,DSL,8,High Risk
4931-TRZWN,13,Month-to-month,71.95,Electronic check,No,DSL,8,High Risk
6067-NGCEU,65,Month-to-month,111.05,Credit card (automatic),No,Fiber optic,8,High Risk
5243-SAOTC,54,Month-to-month,79.85,Bank transfer (automatic),No,Fiber optic,8,High Risk
9391-DXGGG,44,One year,89.15,Credit card (automatic),No,Fiber optic,8,High Risk
2898-MRKPI,68,One year,101.05,Credit card (automatic),No,Fiber optic,8,High Risk
2075-RMJIK,5,Month-to-month,49.4,Mailed check,No,DSL,8,High Risk
9919-YLNNG,42,Month-to-month,103.8,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
9844-FELAJ,70,One year,107.9,Electronic check,Yes,Fiber optic,8,High Risk
1024-KPRBB,38,One year,89.1,Mailed check,No,Fiber optic,8,High Risk
5590-ZSKRV,8,Month-to-month,54.65,Mailed check,No,DSL,8,High Risk
9972-VAFJJ,53,One year,94.0,Electronic check,Yes,Fiber optic,8,High Risk
2673-CXQEU,56,One year,110.5,Electronic check,No,Fiber optic,8,High Risk
2843-CQMEG,24,Month-to-month,49.7,Mailed check,No,DSL,8,High Risk
2273-QCKXA,1,Month-to-month,49.05,Mailed check,Yes,DSL,8,High Risk
0314-TKOSI,6,Month-to-month,55.15,Mailed check,No,DSL,8,High Risk
2229-VWQJH,24,Month-to-month,49.3,Credit card (automatic),No,DSL,8,High Risk
5274-XHAKY,41,Month-to-month,94.3,Bank transfer (automatic),No,Fiber optic,8,High Risk
7356-IWLFW,46,Month-to-month,80.0,Bank transfer (automatic),No,Fiber optic,8,High Risk
0541-FITGH,2,Month-to-month,62.15,Mailed check,No,DSL,8,High Risk
7798-JVXYM,14,Month-to-month,69.65,Electronic check,Yes,DSL,8,High Risk
5473-KHBPS,52,One year,95.7,Credit card (automatic),No,Fiber optic,8,High Risk
9762-YAQAA,39,One year,81.4,Credit card (automatic),No,Fiber optic,8,High Risk
6614-VBEGU,24,Month-to-month,69.45,Bank transfer (automatic),No,DSL,8,High Risk
2000-MPKCA,58,One year,107.75,Electronic check,No,Fiber optic,8,High Risk
1025-FALIX,26,Month-to-month,69.05,Credit card (automatic),No,Fiber optic,8,High Risk
2937-FTHUR,18,Month-to-month,64.8,Electronic check,No,DSL,8,High Risk
5628-RKIFK,49,Month-to-month,101.55,Credit card (automatic),No,Fiber optic,8,High Risk
7148-XZPHA,55,Month-to-month,79.4,Electronic check,Yes,Fiber optic,8,High Risk
5309-TAIKL,7,Month-to-month,62.8,Bank transfer (automatic),Yes,DSL,8,High Risk
7047-FWEYA,46,One year,103.15,Electronic check,Yes,Fiber optic,8,High Risk
3577-AMVUX,1,Month-to-month,55.05,Mailed check,Yes,DSL,8,High Risk
5886-VLQVU,35,Month-to-month,89.85,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
0468-YRPXN,29,Month-to-month,98.8,Credit card (automatic),Yes,Fiber optic,8,High Risk
4431-EDMIQ,7,Month-to-month,75.7,Electronic check,Yes,DSL,8,High Risk
8677-HDZEE,56,Month-to-month,105.45,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
6985-HAYWX,26,Month-to-month,79.3,Bank transfer (automatic),No,Fiber optic,8,High Risk
2669-OIDSD,48,Month-to-month,100.05,Credit card (automatic),Yes,Fiber optic,8,High Risk
8033-VCZGH,50,One year,103.95,Electronic check,No,Fiber optic,8,High Risk
3701-SFMUH,7,Month-to-month,69.7,Credit card (automatic),No,DSL,8,High Risk
3756-VNWDH,65,One year,100.75,Electronic check,No,Fiber optic,8,High Risk
6815-ABQFQ,56,One year,107.25,Electronic check,Yes,Fiber optic,8,High Risk
3058-WQDRE,13,Month-to-month,25.15,Bank transfer (automatic),No,DSL,8,High Risk
4456-RHSNB,19,Month-to-month,49.6,Bank transfer (automatic),No,DSL,8,High Risk
6537-OTKMY,15,One year,50.75,Electronic check,No,DSL,8,High Risk
0058-EVZWM,55,Month-to-month,89.8,Bank transfer (automatic),No,Fiber optic,8,High Risk
5188-HGMLP,54,Month-to-month,74.0,Bank transfer (automatic),No,Fiber optic,8,High Risk
6483-OATDN,8,Month-to-month,51.3,Credit card (automatic),No,DSL,8,High Risk
8905-IAZPF,69,One year,95.65,Credit card (automatic),No,Fiber optic,8,High Risk
9374-YOLBJ,1,Month-to-month,19.25,Electronic check,No internet service,No,8,High Risk
0750-EBAIU,52,One year,91.25,Electronic check,No,Fiber optic,8,High Risk
6726-WEXXK,27,One year,85.9,Electronic check,No,Fiber optic,8,High Risk
3638-DIMPH,13,One year,43.8,Electronic check,No,DSL,8,High Risk
6994-FGRHH,70,One year,106.15,Electronic check,Yes,Fiber optic,8,High Risk
3466-RITXD,26,Month-to-month,92.4,Credit card (automatic),No,Fiber optic,8,High Risk
7587-AOVVU,27,Month-to-month,100.75,Electronic check,Yes,Fiber optic,8,High Risk
9828-QHFBK,24,Month-to-month,51.15,Electronic check,No,DSL,8,High Risk
9571-EDEBV,71,One year,98.65,Credit card (automatic),No,Fiber optic,8,High Risk
9833-TGFHX,42,One year,97.1,Electronic check,No,Fiber optic,8,High Risk
3351-NGXYI,16,Month-to-month,54.1,Electronic check,No,DSL,8,High Risk
9626-WEQRM,4,Month-to-month,29.15,Mailed check,No,DSL,8,High Risk
7426-GSWPO,64,Month-to-month,103.5,Bank transfer (automatic),No,Fiber optic,8,High Risk
2379-GYFLQ,46,One year,94.9,Credit card (automatic),No,Fiber optic,8,High Risk
9817-APLHW,12,Month-to-month,25.0,Electronic check,No internet service,No,8,High Risk
4983-CLMLV,52,Month-to-month,102.7,Credit card (automatic),Yes,Fiber optic,8,High Risk
8404-FYDIB,26,Month-to-month,86.65,Credit card (automatic),No,Fiber optic,8,High Risk
6745-JEFZB,35,Month-to-month,91.5,Credit card (automatic),Yes,Fiber optic,8,High Risk
4232-JGKIY,1,Month-to-month,19.2,Electronic check,No internet service,No,8,High Risk
3468-DRVQJ,10,One year,70.3,Electronic check,No,DSL,8,High Risk
0898-XCGTF,61,One year,96.5,Bank transfer (automatic),No,Fiber optic,8,High Risk
3345-JHUEO,4,Month-to-month,20.2,Electronic check,No internet service,No,8,High Risk
4480-MBMLB,36,One year,104.8,Bank transfer (automatic),No,Fiber optic,8,High Risk
4402-FTBXC,54,Month-to-month,89.8,Mailed check,No,Fiber optic,8,High Risk
7742-MYPGI,6,Month-to-month,48.8,Mailed check,Yes,DSL,8,High Risk
1698-XFZCI,61,One year,107.75,Electronic check,No,Fiber optic,8,High Risk
0953-LGOVU,12,Month-to-month,35.5,Mailed check,Yes,DSL,8,High Risk
2806-MLNTI,52,One year,105.1,Bank transfer (automatic),No,Fiber optic,8,High Risk
3865-ZYKAD,69,Month-to-month,84.9,Credit card (automatic),No,Fiber optic,8,High Risk
9137-UIYPG,35,Month-to-month,106.9,Electronic check,Yes,Fiber optic,8,High Risk
8111-BKVDS,10,Month-to-month,40.7,Bank transfer (automatic),No,DSL,8,High Risk
9391-LMANN,53,One year,95.95,Electronic check,No,Fiber optic,8,High Risk
3272-VUHPV,8,Month-to-month,56.3,Bank transfer (automatic),Yes,DSL,8,High Risk
2669-QVCRG,41,Month-to-month,81.3,Credit card (automatic),No,Fiber optic,8,High Risk
0603-OLQDC,12,Month-to-month,69.85,Mailed check,No,DSL,8,High Risk
1996-DBMUS,48,Month-to-month,70.65,Bank transfer (automatic),No,Fiber optic,8,High Risk
1564-HJUVY,4,Month-to-month,63.75,Bank transfer (automatic),Yes,DSL,8,High Risk
6794-HKIAJ,62,Month-to-month,90.7,Bank transfer (automatic),No,Fiber optic,8,High Risk
2599-CZABP,14,One year,44.6,Electronic check,No,DSL,8,High Risk
4544-RXFMG,8,One year,43.45,Mailed check,No,DSL,8,High Risk
2883-ILGWO,57,Month-to-month,104.9,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
4753-PADAS,67,One year,105.7,Bank transfer (automatic),No,Fiber optic,8,High Risk
2279-AXJJK,52,Month-to-month,95.65,Credit card (automatic),Yes,Fiber optic,8,High Risk
6429-SHBCB,19,Month-to-month,69.6,Mailed check,No,DSL,8,High Risk
7246-ZGQDF,1,Month-to-month,54.5,Electronic check,Yes,DSL,8,High Risk
1656-DRSMG,63,Month-to-month,109.85,Credit card (automatic),Yes,Fiber optic,8,High Risk
3807-BPOMJ,55,One year,94.75,Electronic check,No,Fiber optic,8,High Risk
4948-WBBKL,36,Month-to-month,74.9,Bank transfer (automatic),No,Fiber optic,8,High Risk
3717-LNXKW,38,Month-to-month,91.7,Bank transfer (automatic),No,Fiber optic,8,High Risk
7905-NJMXS,7,Month-to-month,64.2,Electronic check,Yes,DSL,8,High Risk
3339-EAQNV,72,One year,97.25,Credit card (automatic),No,Fiber optic,8,High Risk
6844-DZKRF,2,Month-to-month,50.2,Credit card (automatic),Yes,DSL,8,High Risk
2924-KHUVI,56,One year,100.55,Electronic check,No,Fiber optic,8,High Risk
6199-IWKGC,46,One year,100.25,Electronic check,Yes,Fiber optic,8,High Risk
0481-SUMCB,45,One year,102.15,Bank transfer (automatic),No,Fiber optic,8,High Risk
6344-SFJVH,20,Month-to-month,24.9,Credit card (automatic),No,DSL,8,High Risk
3688-FTHLT,16,Month-to-month,63.05,Bank transfer (automatic),No,DSL,8,High Risk
3195-TQDZX,3,Month-to-month,20.25,Electronic check,No internet service,No,8,High Risk
4472-VESGY,52,Month-to-month,98.15,Bank transfer (automatic),No,Fiber optic,8,High Risk
1485-YDHMM,52,Month-to-month,93.25,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
5542-DHSXL,4,Month-to-month,54.7,Mailed check,No,DSL,8,High Risk
7776-QGYJC,39,Month-to-month,81.5,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
8695-WDYEA,1,Month-to-month,51.25,Mailed check,No,DSL,8,High Risk
8979-CAMGB,64,One year,102.1,Electronic check,Yes,Fiber optic,8,High Risk
2476-YGEFM,29,Month-to-month,76.0,Credit card (automatic),No,Fiber optic,8,High Risk
1453-RZFON,1,Month-to-month,49.9,Mailed check,No,DSL,8,High Risk
6022-KOUQO,2,Month-to-month,29.05,Bank transfer (automatic),Yes,DSL,8,High Risk
6265-SXWBU,69,One year,95.75,Credit card (automatic),No,Fiber optic,8,High Risk
8152-UOBNY,50,One year,106.8,Electronic check,Yes,Fiber optic,8,High Risk
7550-WIQVA,50,One year,108.25,Electronic check,No,Fiber optic,8,High Risk
7813-ZGGAW,31,Month-to-month,96.6,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
7402-PWYJJ,53,One year,91.15,Electronic check,Yes,Fiber optic,8,High Risk
1784-EZDKJ,51,One year,106.8,Bank transfer (automatic),No,Fiber optic,8,High Risk
6537-QLGEX,16,Month-to-month,38.9,Electronic check,No,DSL,8,High Risk
5014-WUQMG,47,One year,96.1,Electronic check,No,Fiber optic,8,High Risk
7446-YPODE,11,Month-to-month,60.25,Bank transfer (automatic),No,DSL,8,High Risk
7594-LZNWR,34,Month-to-month,69.15,Credit card (automatic),No,Fiber optic,8,High Risk
4672-FOTSD,12,Month-to-month,67.25,Electronic check,Yes,DSL,8,High Risk
9921-EZKBY,33,Month-to-month,95.3,Bank transfer (automatic),No,Fiber optic,8,High Risk
6296-DDOOR,19,One year,58.2,Electronic check,No,DSL,8,High Risk
8082-GHXOP,13,Month-to-month,44.0,Mailed check,No,DSL,8,High Risk
5651-WYIPH,18,Month-to-month,49.85,Credit card (automatic),No,DSL,8,High Risk
2480-EJWYP,58,One year,97.8,Bank transfer (automatic),No,Fiber optic,8,High Risk
1261-FWTTE,23,Month-to-month,34.65,Bank transfer (automatic),No,DSL,8,High Risk
9052-VKDUW,65,Month-to-month,109.4,Credit card (automatic),No,Fiber optic,8,High Risk
1848-LBZHY,7,Month-to-month,50.3,Bank transfer (automatic),No,DSL,8,High Risk
8963-JLGJT,3,Month-to-month,55.9,Mailed check,No,DSL,8,High Risk
1465-LNTLJ,8,Month-to-month,64.4,Credit card (automatic),Yes,DSL,8,High Risk
9500-LTVBP,35,Month-to-month,80.05,Credit card (automatic),Yes,Fiber optic,8,High Risk
3253-HKOKL,52,One year,100.3,Electronic check,No,Fiber optic,8,High Risk
4355-CVPVS,56,One year,88.9,Bank transfer (automatic),No,Fiber optic,8,High Risk
8149-AIQCG,39,Month-to-month,73.15,Credit card (automatic),No,Fiber optic,8,High Risk
1360-JYXKQ,54,One year,99.1,Electronic check,Yes,Fiber optic,8,High Risk
3255-GRXMG,18,Month-to-month,45.65,Credit card (automatic),No,DSL,8,High Risk
4324-AHJKS,5,Month-to-month,55.8,Credit card (automatic),No,DSL,8,High Risk
8552-OBVRU,48,Month-to-month,104.5,Electronic check,Yes,Fiber optic,8,High Risk
5600-PDUJF,6,Month-to-month,49.5,Credit card (automatic),Yes,DSL,8,High Risk
0909-SDHNU,7,Month-to-month,29.8,Mailed check,No,DSL,8,High Risk
